Time X DEG X DEG
2350 0.0093804 5.6953 0.3963 1.1797
2355 0.0092927 6.1328 0.39612 1.2109
2360 0.0093194 6.2969 0.39612 1.2266
2365.001 0.0092507 5.9844 0.39594 1.1875
2370 0.0090829 6.1953 0.39588 1.1797
2375 0.0088082 6.3047 0.39551 1.1641
2380 0.0085869 6.5235 0.39508 1.1875
2385 0.0085335 6.7422 0.39496 1.1875
2390 0.0084801 7.0782 0.39514 1.1797
2395 0.0081635 7.0313 0.39459 1.1406
2400.001 0.0080109 7.0313 0.39411 1.1875
2405 0.0080605 7.3907 0.39435 1.1641
2410 0.0079003 7.0938 0.39362 1.1484
2415 0.0079308 7.5313 0.39362 1.1719
2420 0.0079995 7.4766 0.39344 1.1563
2425 0.0079995 7.125 0.39276 1.1641
2430 0.0079728 7.5625 0.39264 1.1563
2435.001 0.0080796 7.5313 0.39276 1.1406
2440 0.0082551 7.4453 0.39258 1.1328
2445 0.0084572 7.25 0.39234 1.1328
2450 0.0086556 7.1953 0.39209 1.125
2455 0.0087662 7.1485 0.39191 1.1484
2460 0.0088959 6.9532 0.39136 1.1641
2465 0.0092774 6.4532 0.39124 1.125
2470.001 0.0094948 6.7422 0.39124 1.1484
2475 0.0096894 6.5157 0.3913 1.1328
2480 0.0098534 6.211 0.39081 1.1172
2485 0.0098992 6.2188 0.39051 1.1406
2490 0.010273 5.9922 0.39038 1.1484
2495 0.010594 5.8907 0.39044 1.125
2500 0.010773 5.8438 0.39038 1.125
2505.001 0.010998 5.6563 0.38989 1.1406
2510 0.011284 5.6485 0.39008 1.1328
2515 0.011486 5.6485 0.38983 1.1406
2520 0.011555 5.6797 0.38971 1.125
2525 0.011654 5.711 0.38953 1.1328
2530 0.011688 5.7891 0.38953 1.125
2535 0.011616 5.875 0.38947 1.1094
2540 0.011658 5.7891 0.38928 1.1328
2545 0.011547 5.8907 0.38941 1.1094
2550 0.011356 5.9141 0.3891 1.1328
2555 0.011421 5.9453 0.38898 1.1406
2560 0.011341 5.8516 0.38892 1.125
2565 0.011429 6.2188 0.38934 1.1563
2570 0.011379 6.1016 0.38941 1.125
2575 0.011417 5.9922 0.38928 1.1172
2580 0.011623 6.1641 0.38928 1.125
2585 0.011643 5.9297 0.38886 1.1563
2590 0.011353 5.7813 0.3891 1.1094
2595 0.011562 5.9063 0.38898 1.1406
2600 0.011566 5.5782 0.38861 1.125
2605 0.011467 6.1641 0.38922 1.1406
2610 0.011349 5.8125 0.38904 1.1094
2615 0.011299 6.2422 0.38886 1.1563
2620 0.01149 5.9453 0.38916 1.1094
2625 0.011517 6.0469 0.38861 1.1563
2630 0.011776 5.961 0.38898 1.1406
2635 0.011631 5.7188 0.38886 1.1172
2640 0.011551 5.9141 0.38849 1.1641
2645 0.011601 6.1485 0.3888 1.1563
2650 0.011566 5.9453 0.38904 1.125
2655 0.011486 5.7422 0.3888 1.1328
2660 0.01136 5.9922 0.38843 1.1719
2665 0.011425 6.25 0.38867 1.1797
2670 0.011539 6.0313 0.38892 1.1406
2675 0.011528 5.7891 0.3888 1.1328
2680 0.011437 5.7032 0.38855 1.1406
2685.001 0.011326 6.1094 0.38855 1.1641
2690 0.011391 6.2735 0.3888 1.1563
2695 0.01144 6.0157 0.38892 1.1406
2700 0.011333 5.9688 0.3888 1.125
2705 0.011272 5.8047 0.38855 1.1406
2710 0.011131 6.0157 0.38831 1.1406
2715 0.011299 6.2578 0.38831 1.1719
2720.001 0.011364 6.2891 0.38855 1.1563
2725 0.011322 6.211 0.38861 1.1563
2730 0.011234 6.0547 0.38861 1.1328
2735 0.01117 5.9219 0.38843 1.1406
2740 0.011105 5.9219 0.38812 1.1406
2745 0.01112 6.1719 0.38806 1.1563
2750 0.011158 6.3203 0.38819 1.1641
2755.001 0.011223 6.3828 0.38837 1.1797
2760 0.011326 6.2578 0.38855 1.1563
2765 0.011372 6.086 0.38861 1.1563
2770 0.011417 5.9766 0.38849 1.1484
2775 0.011463 5.7735 0.38837 1.1328
2780 0.01152 5.7735 0.38819 1.1406
2785 0.011433 5.8907 0.38806 1.1641
2790.001 0.011555 6.086 0.38806 1.1875
2795 0.011757 6.1797 0.38819 1.1953
2800 0.011795 6.1875 0.38831 1.1875
2805 0.012009 5.9063 0.38843 1.1641
2810 0.012054 5.8047 0.38837 1.1641
2815 0.012089 5.6953 0.38831 1.1563
2820 0.01215 5.6094 0.38819 1.1719
2825.001 0.012219 5.5078 0.38794 1.1875
2830 0.012261 5.7578 0.38788 1.1953
2835 0.012348 5.8047 0.38794 1.2031
2840 0.012444 5.9141 0.38806 1.1953
2845 0.012543 5.8438 0.38825 1.1875
2850 0.012581 5.6875 0.38831 1.1875
2855 0.0126 5.6016 0.38831 1.1719
2860.001 0.012611 5.4922 0.38825 1.1875
2865 0.012638 5.5078 0.38812 1.1719
2870 0.012547 5.4297 0.38788 1.1875
2875 0.012543 5.5313 0.3877 1.2109
2880 0.012474 5.7422 0.38764 1.2109
2885 0.012596 5.7813 0.3877 1.2266
2890 0.012665 5.8672 0.38782 1.2188
2895 0.012692 5.8594 0.38788 1.2188
2900 0.012806 5.6563 0.38794 1.2031
2905 0.012802 5.586 0.38788 1.1875
2910 0.012837 5.5078 0.38782 1.1875
2915 0.012825 5.3985 0.3877 1.1875
2920 0.012779 5.375 0.38757 1.1875
2925 0.01273 5.4375 0.38733 1.1875
2930 0.012676 5.5078 0.38721 1.1953
2935 0.012695 5.6094 0.38715 1.2188
2940 0.012741 5.7188 0.38709 1.2188
2945 0.012733 5.7813 0.38703 1.2344
2950 0.012726 5.8672 0.38715 1.2188
2955 0.012791 5.8672 0.38715 1.2188
2960 0.012814 5.7266 0.38721 1.2109
2965 0.012817 5.6953 0.38721 1.1953
2970 0.012894 5.5157 0.38715 1.1953
2975 0.01284 5.5703 0.38703 1.1953
2980 0.012821 5.5547 0.3869 1.1875
2985 0.012776 5.5703 0.38678 1.1875
2990 0.012718 5.5625 0.38654 1.1875
2995 0.012745 5.5782 0.38635 1.1875
3000 0.012726 5.6953 0.38623 1.1953
3005.001 0.012756 5.7657 0.38617 1.2188
3010 0.012711 5.8907 0.38611 1.2188
3015 0.012753 5.8907 0.38617 1.2188
3020 0.012772 5.8828 0.38611 1.2109
3025 0.012806 5.9063 0.38617 1.2109
3030 0.012833 5.7813 0.38617 1.2109
3035 0.012833 5.7813 0.38611 1.1953
3040.001 0.012825 5.6641 0.38605 1.1875
3045 0.012787 5.6875 0.38593 1.1875
3050 0.012776 5.6016 0.38581 1.1875
3055 0.012714 5.6563 0.38562 1.1875
3060 0.012749 5.6875 0.3855 1.1875
3065 0.012669 5.7188 0.38532 1.1875
3070 0.012619 5.7422 0.3852 1.1953
