Time X DEG X Y
2196 0.00079322 42.813 0.14356 -0.0018005
2198.001 0.000803 42.524 0.14356 -0.0018005
2200.001 0.00079608 43.078 0.14359 -0.0018005
2202 0.00079155 43.047 0.14359 -0.0018005
2204 0.00080252 42.367 0.14359 -0.00177
2206.001 0.00080085 42.805 0.14362 -0.0018005
2208.001 0.00081325 42.508 0.14362 -0.00177
2210 0.00080514 42.938 0.14362 -0.00177
2212 0.00080443 42.688 0.14362 -0.00177
2214.001 0.00080848 42.532 0.14362 -0.00177
2216 0.00080276 42.852 0.14362 -0.00177
2218 0.00079871 42.992 0.14362 -0.0018005
2220 0.00080872 41.938 0.14362 -0.00177
2222.001 0.0008049 42.407 0.14362 -0.00177
2224 0.00082398 42.055 0.14362 -0.00177
2226 0.00081754 42.149 0.14362 -0.00177
2228.001 0.00081325 42.149 0.14362 -0.00177
2230.001 0.00082303 41.532 0.14362 -0.0018005
2232 0.0008204 41.43 0.14362 -0.0018005
2234 0.00082803 41.399 0.14362 -0.0018005
2236.001 0.00081945 41.641 0.14359 -0.0018005
2238.001 0.0008142 41.696 0.14359 -0.0018005
2240 0.0008235 41.344 0.14356 -0.0018311
2242 0.0008142 41.407 0.14359 -0.0018005
2244.001 0.00082994 40.688 0.14356 -0.0018311
2246.001 0.00083113 41.11 0.14359 -0.0018311
2248 0.00082803 41.008 0.14356 -0.0018311
2250 0.00082946 40.727 0.14359 -0.0018005
2252.001 0.00083876 40.5 0.14359 -0.0018311
2254.001 0.00084377 40.789 0.14359 -0.0018005
2256 0.0008328 41.047 0.14362 -0.0018005
2258 0.00083352 41.375 0.14362 -0.0018005
2260.001 0.00082493 41.633 0.14359 -0.0018005
2262.001 0.00082946 40.992 0.14359 -0.0018616
2264 0.00082493 41.641 0.14359 -0.0018616
2266 0.00080634 42.289 0.14359 -0.0018311
2268.001 0.00082112 41.75 0.14359 -0.0018616
2270.001 0.0008173 41.844 0.14359 -0.0018616
2272 0.00081993 42.508 0.14359 -0.0018616
2274 0.00081325 42.188 0.14359 -0.0018616
2276.001 0.00082708 41.86 0.14359 -0.0018616
2278.001 0.0008297 41.227 0.14356 -0.0018921
2280 0.00083065 41.352 0.14356 -0.0018921
2282 0.00082732 41.164 0.14356 -0.0018921
2284.001 0.00082756 41.461 0.14356 -0.0018921
2286.001 0.00084162 40.774 0.14356 -0.0018921
2288 0.00082445 41.313 0.14356 -0.0018921
2290 0.00081802 41.633 0.14356 -0.0018921
2292.001 0.00082112 41.696 0.14356 -0.0018921
2294 0.00082827 41.391 0.14356 -0.0018921
2296 0.00083208 41.242 0.14356 -0.0019226
2298 0.00081897 41.758 0.14356 -0.0018921
2300.001 0.000839 40.883 0.14356 -0.0019226
2302 0.00082469 41.703 0.14356 -0.0019226
2304 0.0008328 41.289 0.14356 -0.0018921
2306.001 0.00083161 40.875 0.14356 -0.0018921
2308.001 0.00083447 41.43 0.14356 -0.0019226
2310 0.00082708 41.578 0.14356 -0.0018921
2312 0.00082207 41.657 0.14356 -0.0019226
2314.001 0.00081826 41.789 0.14356 -0.0018921
2316.001 0.00083542 41.032 0.14356 -0.0018921
2318 0.00082946 40.985 0.14359 -0.0019226
2320 0.00082946 41.086 0.14359 -0.0018921
2322.001 0.00082684 41.813 0.14359 -0.0018921
2324.001 0.00083518 41.219 0.14362 -0.0018921
2326 0.0008514 40.891 0.14362 -0.0018616
2328 0.00083614 41.18 0.14362 -0.0018921
2330.001 0.00084925 40.907 0.14362 -0.0018921
2332.001 0.00083495 41.407 0.14362 -0.0018616
2334 0.00084711 41.25 0.14362 -0.0018616
2336 0.00084162 41.313 0.14362 -0.0018616
2338.001 0.00084281 41.078 0.14362 -0.0018616
2340.001 0.00082827 41.657 0.14365 -0.0018616
2342 0.00081039 42.524 0.14362 -0.0018616
2344 0.00082827 41.422 0.14365 -0.0018616
2346.001 0.00082827 42.133 0.14362 -0.0018616
2348.001 0.00082827 41.938 0.14365 -0.0018616
2350 0.00081397 42.633 0.14362 -0.0018921
2352 0.00082684 42.032 0.14365 -0.0018921
2354.001 0.0008173 42.313 0.14362 -0.0018616
2356.001 0.00081253 42.625 0.14365 -0.0018616
2358 0.00083232 41.844 0.14365 -0.0018005
2360 0.00082398 42.117 0.14365 -0.0018311
2362.001 0.00081754 42.313 0.14365 -0.0018616
2364.001 0.00080061 43.102 0.14362 -0.0018616
2366 0.00082756 42.352 0.14365 -0.0018616
2368 0.00081993 42.586 0.14365 -0.0018921
2370.001 0.00081611 43.125 0.14365 -0.0018616
2372.001 0.00080181 43.547 0.14365 -0.0018616
2374 0.00081182 43.25 0.14362 -0.0018921
2376 0.00080061 43.414 0.14362 -0.0018921
2378.001 0.00082016 42.071 0.14362 -0.0018921
2380 0.00080872 43.047 0.14362 -0.0018921
2382 0.00080204 43.438 0.14362 -0.0018921
2384.001 0.00079203 43.539 0.14359 -0.0018921
2386.001 0.00078464 43.875 0.14359 -0.0018921
2388 0.00079322 43.516 0.14362 -0.0018921
2390 0.00078607 44.172 0.14362 -0.0018921
2392.001 0.00080014 43.242 0.14362 -0.0019226
2394.001 0.00078917 43.657 0.14359 -0.0019226
2396 0.00082732 42.305 0.14362 -0.0019226
2398 0.00079799 43.578 0.14362 -0.0018921
2400.001 0.00078559 44.219 0.14362 -0.0018921
2402.001 0.00080562 43.555 0.14362 -0.0018921
2404 0.00079775 43.774 0.14362 -0.0018921
2406 0.00079918 44.078 0.14362 -0.0018921
2408.001 0.00078178 44.782 0.14362 -0.0018921
2410.001 0.00079132 44.5 0.14362 -0.0019226
2412 0.00078512 44.422 0.14362 -0.0019226
2414 0.00078631 44.61 0.14362 -0.0019226
2416.001 0.00079155 43.891 0.14362 -0.0019226
2418.001 0.00078845 44.555 0.14359 -0.0019226
2420 0.0007608 45.352 0.14359 -0.0019226
2422 0.00077367 44.774 0.14359 -0.0019226
2424.001 0.00078512 44.305 0.14359 -0.0019226
2426.001 0.00077916 44.586 0.14359 -0.0018921
2428 0.00078345 44.492 0.14359 -0.0019226
2430 0.00076819 45.563 0.14362 -0.0018921
2432.001 0.00077749 44.703 0.14359 -0.0019226
2434.001 0.00075937 45.617 0.14362 -0.0019226
2436 0.00077892 44.985 0.14359 -0.0019226
2438 0.00076318 45.367 0.14359 -0.0018921
2440.001 0.00077773 44.742 0.14359 -0.0019226
2442.001 0.00077844 44.891 0.14359 -0.0018921
2444 0.00076676 45.016 0.14362 -0.0018921
2446 0.00076461 45.664 0.14362 -0.0018921
2448.001 0.00076247 45.282 0.14362 -0.0018921
2450.001 0.00076414 45.141 0.14362 -0.0018921
2452 0.0007701 44.93 0.14365 -0.0018616
2454 0.00076032 45.43 0.14362 -0.0018616
2456.001 0.00076628 45.039 0.14362 -0.0018616
2458 0.00075031 46.102 0.14365 -0.0018616
2460 0.0007658 45.492 0.14365 -0.0018616
2462.001 0.00075746 46.078 0.14365 -0.0018616
2464.001 0.00075603 46.024 0.14365 -0.0018616
2466 0.00074816 46.516 0.14365 -0.0018616
2468 0.00074292 46.328 0.14365 -0.0018616
2470.001 0.00076008 45.946 0.14365 -0.0018616
2472.001 0.00075293 46.344 0.14365 -0.0018616
2474 0.00076032 45.782 0.14365 -0.0018616
2476 0.00075722 45.68 0.14365 -0.0018616
2478.001 0.00075841 45.922 0.14365 -0.0018616
2480.001 0.00075198 46.336 0.14365 -0.0018616
2482 0.00074745 46.758 0.14365 -0.0018616
2484 0.00075841 46.18 0.14368 -0.0018311
2486.001 0.00076866 45.813 0.14368 -0.0018311
2488.001 0.00074959 46.477 0.14368 -0.0018005
2490 0.00076461 45.797 0.14368 -0.0018005
2492 0.00075698 46.149 0.14368 -0.0018005
2494.001 0.00076127 45.914 0.14368 -0.0018005
2496.001 0.00075794 46.141 0.14368 -0.0018005
2498 0.00075794 45.867 0.14368 -0.0018005
2500 0.00075293 46 0.14368 -0.0018005
2502.001 0.00075341 46.149 0.14368 -0.0018005
2504.001 0.00076342 45.516 0.14368 -0.0018005
2506 0.00075126 46.125 0.14368 -0.0018005
2508 0.00075078 45.938 0.14368 -0.0018005
2510.001 0.0007596 45.782 0.14368 -0.0018005
2512.001 0.00075126 46.071 0.14371 -0.0018005
2514 0.00075126 46.157 0.14368 -0.0018005
2516 0.00076127 45.899 0.14368 -0.0018005
2518.001 0.0007391 46.828 0.14368 -0.0018005
2520.001 0.00076962 45.93 0.14365 -0.0018005
2522 0.00074387 46.641 0.14368 -0.0018005
2524 0.00073886 47.055 0.14368 -0.0018005
2526.001 0.00073696 46.852 0.14368 -0.0018005
2528.001 0.0007608 46.055 0.14371 -0.00177
2530 0.00075007 46.422 0.14368 -0.0018005
2532 0.00073743 47.047 0.14368 -0.0018005
2534.001 0.00075198 46.617 0.14368 -0.0018005
2536 0.00073791 46.805 0.14368 -0.0018005
2538 0.00073815 47.407 0.14368 -0.0018005
2540 0.00074911 46.75 0.14371 -0.00177
2542.001 0.00073696 47.164 0.14368 -0.0018005
2544 0.00074029 47.328 0.14368 -0.0018005
2546 0.00075078 46.586 0.14368 -0.0018005
2548.001 0.00074792 46.539 0.14368 -0.0018005
2550.001 0.00074983 46.914 0.14368 -0.0018005
2552 0.0007391 46.93 0.14368 -0.0018005
2554 0.0007484 47.18 0.14368 -0.0018005
2556.001 0.00076771 45.774 0.14368 -0.0018005
2558.001 0.00073243 47.032 0.14368 -0.0018005
2560 0.00074196 46.953 0.14368 -0.00177
2562 0.00074911 46.571 0.14371 -0.0018005
2564.001 0.00074315 46.985 0.14371 -0.00177
2566.001 0.00074506 46.86 0.14368 -0.00177
2568 0.00075746 46.055 0.14368 -0.0018005
2570 0.00074292 46.391 0.14368 -0.0018005
2572.001 0.0007484 46.5 0.14368 -0.0018005
2574.001 0.00074721 46.438 0.14368 -0.0018005
2576 0.00074959 46.367 0.14368 -0.0018005
2578 0.00074578 46.985 0.14368 -0.0018005
2580.001 0.00074363 47.047 0.14371 -0.0018005
2582.001 0.00074578 47.063 0.14368 -0.0018005
2584 0.00074435 47.141 0.14368 -0.0018005
2586 0.00074602 46.875 0.14368 -0.00177
2588.001 0.00074363 47.055 0.14368 -0.00177
2590.001 0.00074077 47.18 0.14368 -0.00177
2592 0.00074721 46.492 0.14368 -0.00177
2594 0.00074935 46.922 0.14368 -0.00177
2596.001 0.00074625 46.578 0.14368 -0.0018005
2598.001 0.00075674 46.219 0.14365 -0.0018005
2600 0.00074387 46.782 0.14365 -0.0018005
2602 0.00075245 46.274 0.14362 -0.0018005
2604.001 0.00074172 46.969 0.14365 -0.0018005
2606.001 0.00073553 47.094 0.14365 -0.0018005
2608 0.00074482 46.797 0.14365 -0.0018005
2610 0.00074411 46.602 0.14365 -0.0018005
